model,issue,variable,year,response_type,gss_col,simulated_value,n_valid,gss_value,accuracy_gap
claude_4_6,gender_roles,fefam,2006,scale4,mean_fefam_num,3,5,2.733739837398374,0.2662601626016259
claude_4_6,gender_roles,fefam,2008,scale4,mean_fefam_num,3,5,2.722477064220183,0.277522935779817
claude_4_6,gender_roles,fefam,2010,scale4,mean_fefam_num,3,5,2.7736248236953456,0.22637517630465442
claude_4_6,gender_roles,fefam,2012,scale4,mean_fefam_num,3,5,2.814785992217899,0.18521400778210095
claude_4_6,gender_roles,fefam,2014,scale4,mean_fefam_num,3,5,2.8398791540785497,0.16012084592145026
claude_4_6,gender_roles,fefam,2016,scale4,mean_fefam_num,3,5,2.935363247863248,0.06463675213675213
claude_4_6,gender_roles,fefam,2018,scale4,mean_fefam_num,3,5,2.965695792880259,0.034304207119741026
claude_4_6,gender_roles,fefam,2021,scale4,mean_fefam_num,3,5,3.1322008862629245,0.13220088626292448
claude_4_6,gender_roles,fefam,2022,scale4,mean_fefam_num,3,5,3.028109028960818,0.028109028960817906
claude_4_6,gender_roles,fefam,2024,scale4,mean_fefam_num,3,5,2.8973172987974096,0.10268270120259038
claude_4_6,gender_roles,fepol,1974,binary,prop_fepol_num,1,5,0.4699140401146132,0.5300859598853869
claude_4_6,gender_roles,fepol,1975,binary,prop_fepol_num,1,5,0.49685094471658503,0.503149055283415
claude_4_6,gender_roles,fepol,1977,binary,prop_fepol_num,1,5,0.4931224209078404,0.5068775790921596
claude_4_6,gender_roles,fepol,1978,binary,prop_fepol_num,1,5,0.4380108991825613,0.5619891008174387
claude_4_6,gender_roles,fepol,1982,binary,prop_fepol_num,1,5,0.375,0.625
claude_4_6,gender_roles,fepol,1983,binary,prop_fepol_num,1,5,0.35583224115334205,0.6441677588466579
claude_4_6,gender_roles,fepol,1985,binary,prop_fepol_num,1,5,0.3860845839017735,0.6139154160982265
claude_4_6,gender_roles,fepol,1986,binary,prop_fepol_num,1,5,0.37385159010600705,0.6261484098939929
claude_4_6,gender_roles,fepol,1988,binary,prop_fepol_num,1,5,0.33263157894736844,0.6673684210526316
claude_4_6,gender_roles,fepol,1989,binary,prop_fepol_num,0.4,5,0.3035143769968051,0.09648562300319491
claude_4_6,gender_roles,fepol,1990,binary,prop_fepol_num,0,5,0.26927502876869963,0.26927502876869963
claude_4_6,gender_roles,fepol,1991,binary,prop_fepol_num,0,5,0.2618069815195072,0.2618069815195072
claude_4_6,gender_roles,fepol,1993,binary,prop_fepol_num,0,5,0.21274509803921568,0.21274509803921568
claude_4_6,gender_roles,fepol,1994,binary,prop_fepol_num,0,5,0.20913978494623656,0.20913978494623656
claude_4_6,gender_roles,fepol,1996,binary,prop_fepol_num,0,5,0.21864951768488747,0.21864951768488747
claude_4_6,gender_roles,fepol,1998,binary,prop_fepol_num,0,5,0.2318259874069834,0.2318259874069834
claude_4_6,gender_roles,fepol,2000,binary,prop_fepol_num,0,5,0.2329479768786127,0.2329479768786127
claude_4_6,gender_roles,fepol,2002,binary,prop_fepol_num,0,5,0.21841794569067297,0.21841794569067297
claude_4_6,gender_roles,fepol,2004,binary,prop_fepol_num,0,5,0.2541966426858513,0.2541966426858513
claude_4_6,gender_roles,fepol,2006,binary,prop_fepol_num,0,5,0.2283422459893048,0.2283422459893048
claude_4_6,gender_roles,fepol,2008,binary,prop_fepol_num,0,5,0.265224358974359,0.265224358974359
claude_4_6,gender_roles,fepol,2010,binary,prop_fepol_num,0,5,0.21243523316062177,0.21243523316062177
claude_4_6,gender_roles,fepol,2012,binary,prop_fepol_num,0,5,0.2,0.2
claude_4_6,gender_roles,fepol,2014,binary,prop_fepol_num,0,5,0.17998741346758967,0.17998741346758967
claude_4_6,gender_roles,fepol,2016,binary,prop_fepol_num,0,5,0.1953514111787493,0.1953514111787493
claude_4_6,gender_roles,fepol,2018,binary,prop_fepol_num,0,5,0.1380920613742495,0.1380920613742495
claude_4_6,gender_roles,fepol,2022,binary,prop_fepol_num,0,5,0.1520979020979021,0.1520979020979021
claude_4_6,gender_roles,fepol,2024,binary,prop_fepol_num,0,5,0.18385650224215247,0.18385650224215247
claude_4_6,gender_roles,fepresch,1977,scale4,mean_fepresch_num,2,5,2.164886515353805,0.16488651535380505
claude_4_6,gender_roles,fepresch,1985,scale4,mean_fepresch_num,2,5,2.42761841227485,0.4276184122748501
claude_4_6,gender_roles,fepresch,1986,scale4,mean_fepresch_num,2,5,2.4715672676837723,0.47156726768377233
claude_4_6,gender_roles,fepresch,1988,scale4,mean_fepresch_num,2,5,2.5202072538860105,0.5202072538860105
claude_4_6,gender_roles,fepresch,1989,scale4,mean_fepresch_num,2,5,2.526694045174538,0.5266940451745379
claude_4_6,gender_roles,fepresch,1990,scale4,mean_fepresch_num,2,5,2.511111111111111,0.5111111111111111
claude_4_6,gender_roles,fepresch,1991,scale4,mean_fepresch_num,2,5,2.5301204819277108,0.5301204819277108
claude_4_6,gender_roles,fepresch,1993,scale4,mean_fepresch_num,2,5,2.595419847328244,0.5954198473282442
claude_4_6,gender_roles,fepresch,1994,scale4,mean_fepresch_num,2,5,2.6115702479338845,0.6115702479338845
claude_4_6,gender_roles,fepresch,1996,scale4,mean_fepresch_num,3,5,2.560580204778157,0.43941979522184305
claude_4_6,gender_roles,fepresch,1998,scale4,mean_fepresch_num,3,5,2.5903814262023217,0.4096185737976783
claude_4_6,gender_roles,fepresch,2000,scale4,mean_fepresch_num,3,5,2.532668881506091,0.46733111849390907
claude_4_6,gender_roles,fepresch,2002,scale4,mean_fepresch_num,3,5,2.552338530066815,0.4476614699331849
claude_4_6,gender_roles,fepresch,2004,scale4,mean_fepresch_num,3,5,2.635955056179775,0.3640449438202249
claude_4_6,gender_roles,fepresch,2006,scale4,mean_fepresch_num,3,5,2.6183943089430892,0.3816056910569108
claude_4_6,gender_roles,fepresch,2008,scale4,mean_fepresch_num,3,5,2.687308868501529,0.31269113149847083
claude_4_6,gender_roles,fepresch,2010,scale4,mean_fepresch_num,3,5,2.7310686482661004,0.2689313517338996
claude_4_6,gender_roles,fepresch,2012,scale4,mean_fepresch_num,3,5,2.7461059190031154,0.2538940809968846
claude_4_6,gender_roles,fepresch,2014,scale4,mean_fepresch_num,3,5,2.8242022877784465,0.1757977122215535
claude_4_6,gender_roles,fepresch,2016,scale4,mean_fepresch_num,3,5,2.8736,0.12639999999999985
claude_4_6,gender_roles,fepresch,2018,scale4,mean_fepresch_num,3,5,2.8561197916666665,0.14388020833333348
claude_4_6,gender_roles,fepresch,2021,scale4,mean_fepresch_num,3,5,2.9700775766531216,0.029922423346878446
claude_4_6,gender_roles,fepresch,2022,scale4,mean_fepresch_num,3,5,2.89778534923339,0.10221465076660996
claude_4_6,gender_roles,fepresch,2024,scale4,mean_fepresch_num,4,5,2.830933581049698,1.169066418950302
claude_4_6,police_violence,polattak,1973,binary,prop_polattak,1,5,0.9696157283288652,0.030384271671134777
claude_4_6,police_violence,polattak,1975,binary,prop_polattak,1,5,0.9849955869373344,0.015004413062665645
claude_4_6,police_violence,polattak,1976,binary,prop_polattak,1,5,0.9481481481481482,0.051851851851851816
claude_4_6,police_violence,polattak,1978,binary,prop_polattak,1,5,0.9366336633663368,0.0633663366336632
claude_4_6,police_violence,polattak,1980,binary,prop_polattak,1,5,0.9543568464730292,0.04564315352697079
claude_4_6,police_violence,polattak,1983,binary,prop_polattak,1,5,0.9282994923857868,0.0717005076142132
claude_4_6,police_violence,polattak,1984,binary,prop_polattak,1,5,0.9350828729281768,0.06491712707182318
claude_4_6,police_violence,polattak,1986,binary,prop_polattak,1,5,0.9475862068965516,0.0524137931034484
claude_4_6,police_violence,polattak,1987,binary,prop_polattak,1,5,0.9287317620650954,0.07126823793490455
claude_4_6,police_violence,polattak,1988,binary,prop_polattak,1,5,0.9357142857142856,0.06428571428571439
claude_4_6,police_violence,polattak,1989,binary,prop_polattak,1,5,0.9459724950884086,0.05402750491159136
claude_4_6,police_violence,polattak,1990,binary,prop_polattak,1,5,0.9431818181818182,0.05681818181818177
claude_4_6,police_violence,polattak,1991,binary,prop_polattak,1,5,0.9152371342078708,0.08476286579212922
claude_4_6,police_violence,polattak,1993,binary,prop_polattak,1,5,0.9353281853281852,0.06467181467181482
claude_4_6,police_violence,polattak,1994,binary,prop_polattak,1,5,0.940998487140696,0.059001512859303995
claude_4_6,police_violence,polattak,1996,binary,prop_polattak,1,5,0.9266490765171504,0.07335092348284955
claude_4_6,police_violence,polattak,1998,binary,prop_polattak,1,5,0.9194847020933976,0.08051529790660239
claude_4_6,police_violence,polattak,2000,binary,prop_polattak,1,5,0.914193200215866,0.08580679978413397
claude_4_6,police_violence,polattak,2002,binary,prop_polattak,1,5,0.905027932960894,0.09497206703910599
claude_4_6,police_violence,polattak,2004,binary,prop_polattak,1,5,0.8938156359393232,0.10618436406067677
claude_4_6,police_violence,polattak,2006,binary,prop_polattak,1,5,0.8917393535146229,0.10826064648537714
claude_4_6,police_violence,polattak,2008,binary,prop_polattak,1,5,0.8881481481481481,0.11185185185185187
claude_4_6,police_violence,polattak,2010,binary,prop_polattak,1,5,0.860207100591716,0.139792899408284
claude_4_6,police_violence,polattak,2012,binary,prop_polattak,1,5,0.880517503805175,0.11948249619482498
claude_4_6,police_violence,polattak,2014,binary,prop_polattak,1,5,0.8754512635379061,0.12454873646209386
claude_4_6,police_violence,polattak,2016,binary,prop_polattak,1,5,0.8555844155844156,0.14441558441558444
claude_4_6,police_violence,polattak,2018,binary,prop_polattak,1,5,0.8574231523871811,0.14257684761281886
claude_4_6,police_violence,polattak,2021,binary,prop_polattak,1,5,0.7858787413660783,0.21412125863392173
claude_4_6,police_violence,polattak,2022,binary,prop_polattak,1,5,0.7721088435374149,0.22789115646258506
claude_4_6,police_violence,polattak,2024,binary,prop_polattak,1,5,0.7897623400365631,0.2102376599634369
claude_4_6,police_violence,polescap,1973,binary,prop_polescap,1,5,0.8811252268602541,0.11887477313974593
claude_4_6,police_violence,polescap,1975,binary,prop_polescap,1,5,0.888283378746594,0.11171662125340598
claude_4_6,police_violence,polescap,1976,binary,prop_polescap,1,5,0.8096234309623431,0.19037656903765687
claude_4_6,police_violence,polescap,1978,binary,prop_polescap,1,5,0.7750677506775068,0.22493224932249323
claude_4_6,police_violence,polescap,1980,binary,prop_polescap,1,5,0.7905646890636169,0.20943531093638312
claude_4_6,police_violence,polescap,1983,binary,prop_polescap,1,5,0.7816166883963495,0.21838331160365054
claude_4_6,police_violence,polescap,1984,binary,prop_polescap,1,5,0.7567567567567568,0.2432432432432432
claude_4_6,police_violence,polescap,1986,binary,prop_polescap,1,5,0.7464589235127479,0.2535410764872521
claude_4_6,police_violence,polescap,1987,binary,prop_polescap,1,5,0.776608187134503,0.22339181286549703
claude_4_6,police_violence,polescap,1988,binary,prop_polescap,1,5,0.7980972515856237,0.20190274841437628
claude_4_6,police_violence,polescap,1989,binary,prop_polescap,1,5,0.7922998986828774,0.20770010131712258
claude_4_6,police_violence,polescap,1990,binary,prop_polescap,1,5,0.7763466042154566,0.22365339578454335
claude_4_6,police_violence,polescap,1991,binary,prop_polescap,1,5,0.7244258872651357,0.2755741127348643
claude_4_6,police_violence,polescap,1993,binary,prop_polescap,1,5,0.7624254473161034,0.2375745526838966
claude_4_6,police_violence,polescap,1994,binary,prop_polescap,1,5,0.7806788511749347,0.21932114882506526
claude_4_6,police_violence,polescap,1996,binary,prop_polescap,1,5,0.7179769103903244,0.2820230896096756
claude_4_6,police_violence,polescap,1998,binary,prop_polescap,1,5,0.7138121546961326,0.2861878453038674
claude_4_6,police_violence,polescap,2000,binary,prop_polescap,1,5,0.701783723522854,0.298216276477146
claude_4_6,police_violence,polescap,2002,binary,prop_polescap,1,5,0.7317365269461078,0.2682634730538922
claude_4_6,police_violence,polescap,2004,binary,prop_polescap,1,5,0.7267156862745098,0.2732843137254902
claude_4_6,police_violence,polescap,2006,binary,prop_polescap,1,5,0.7305838243170862,0.26941617568291376
claude_4_6,police_violence,polescap,2008,binary,prop_polescap,1,5,0.741837509491268,0.25816249050873197
claude_4_6,police_violence,polescap,2010,binary,prop_polescap,1,5,0.697869101978691,0.302130898021309
claude_4_6,police_violence,polescap,2012,binary,prop_polescap,1,5,0.7421630094043887,0.25783699059561127
claude_4_6,police_violence,polescap,2014,binary,prop_polescap,1,5,0.6746081504702194,0.3253918495297806
claude_4_6,police_violence,polescap,2016,binary,prop_polescap,1,5,0.6865353911655135,0.31346460883448646
claude_4_6,police_violence,polescap,2018,binary,prop_polescap,1,5,0.685500340367597,0.314499659632403
claude_4_6,police_violence,polescap,2021,binary,prop_polescap,1,5,0.5983327017809776,0.40166729821902236
claude_4_6,police_violence,polescap,2022,binary,prop_polescap,1,5,0.5986218776916451,0.4013781223083549
claude_4_6,police_violence,polescap,2024,binary,prop_polescap,1,5,0.6055088702147525,0.3944911297852475
claude_4_6,police_violence,polhitok,1973,binary,prop_polhitok,1,5,0.7426820966643976,0.25731790333560245
claude_4_6,police_violence,polhitok,1975,binary,prop_polhitok,1,5,0.7589599437807449,0.24104005621925506
claude_4_6,police_violence,polhitok,1976,binary,prop_polhitok,1,5,0.7913769123783032,0.2086230876216968
claude_4_6,police_violence,polhitok,1978,binary,prop_polhitok,1,5,0.7911864406779661,0.20881355932203394
claude_4_6,police_violence,polhitok,1980,binary,prop_polhitok,1,5,0.7514164305949008,0.24858356940509918
claude_4_6,police_violence,polhitok,1983,binary,prop_polhitok,1,5,0.7981770833333334,0.20182291666666663
claude_4_6,police_violence,polhitok,1984,binary,prop_polhitok,1,5,0.7102869139258222,0.2897130860741778
claude_4_6,police_violence,polhitok,1986,binary,prop_polhitok,1,5,0.7393767705382436,0.2606232294617564
claude_4_6,police_violence,polhitok,1987,binary,prop_polhitok,1,5,0.726099706744868,0.273900293255132
claude_4_6,police_violence,polhitok,1988,binary,prop_polhitok,1,5,0.7624602332979852,0.23753976670201482
claude_4_6,police_violence,polhitok,1989,binary,prop_polhitok,1,5,0.7494780793319415,0.25052192066805845
claude_4_6,police_violence,polhitok,1990,binary,prop_polhitok,1,5,0.735399284862932,0.26460071513706795
claude_4_6,police_violence,polhitok,1991,binary,prop_polhitok,1,5,0.6842650103519669,0.31573498964803315
claude_4_6,police_violence,polhitok,1993,binary,prop_polhitok,1,5,0.7669322709163346,0.23306772908366535
claude_4_6,police_violence,polhitok,1994,binary,prop_polhitok,1,5,0.73309241094476,0.26690758905524004
claude_4_6,police_violence,polhitok,1996,binary,prop_polhitok,1,5,0.7004909983633388,0.29950900163666117
claude_4_6,police_violence,polhitok,1998,binary,prop_polhitok,1,5,0.6846153846153846,0.3153846153846154
claude_4_6,police_violence,polhitok,2000,binary,prop_polhitok,1,5,0.6620727673649394,0.33792723263506064
claude_4_6,police_violence,polhitok,2002,binary,prop_polhitok,1,5,0.7055359246171967,0.2944640753828033
claude_4_6,police_violence,polhitok,2004,binary,prop_polhitok,1,5,0.7048780487804878,0.29512195121951224
claude_4_6,police_violence,polhitok,2006,binary,prop_polhitok,1,5,0.6623931623931624,0.33760683760683763
claude_4_6,police_violence,polhitok,2008,binary,prop_polhitok,1,5,0.6921875,0.30781250000000004
claude_4_6,police_violence,polhitok,2010,binary,prop_polhitok,1,5,0.6741140215716487,0.3258859784283513
claude_4_6,police_violence,polhitok,2012,binary,prop_polhitok,1,5,0.6880375293197811,0.3119624706802189
claude_4_6,police_violence,polhitok,2014,binary,prop_polhitok,1,5,0.6606587942821628,0.3393412057178372
claude_4_6,police_violence,polhitok,2016,binary,prop_polhitok,1,5,0.6886993603411514,0.3113006396588486
claude_4_6,police_violence,polhitok,2018,binary,prop_polhitok,1,5,0.6360567184334909,0.3639432815665091
claude_4_6,police_violence,polhitok,2021,binary,prop_polhitok,1,5,0.6846153846153846,0.3153846153846154
claude_4_6,police_violence,polhitok,2022,binary,prop_polhitok,1,5,0.6520994001713796,0.3479005998286204
claude_4_6,police_violence,polhitok,2024,binary,prop_polhitok,1,5,0.6633027522935779,0.33669724770642206
claude_4_6,police_violence,polmurdr,1973,binary,prop_polmurdr,0,5,0.08491418247515808,0.08491418247515808
claude_4_6,police_violence,polmurdr,1975,binary,prop_polmurdr,0,5,0.07706093189964158,0.07706093189964158
claude_4_6,police_violence,polmurdr,1976,binary,prop_polmurdr,0,5,0.07781569965870307,0.07781569965870307
claude_4_6,police_violence,polmurdr,1978,binary,prop_polmurdr,0,5,0.0831081081081081,0.0831081081081081
claude_4_6,police_violence,polmurdr,1980,binary,prop_polmurdr,0,5,0.08531468531468532,0.08531468531468532
claude_4_6,police_violence,polmurdr,1983,binary,prop_polmurdr,0,5,0.09253350350989152,0.09253350350989152
claude_4_6,police_violence,polmurdr,1984,binary,prop_polmurdr,0,5,0.0902097902097902,0.0902097902097902
claude_4_6,police_violence,polmurdr,1986,binary,prop_polmurdr,0,5,0.08782849239280774,0.08782849239280774
claude_4_6,police_violence,polmurdr,1987,binary,prop_polmurdr,0,5,0.09670079635949944,0.09670079635949944
claude_4_6,police_violence,polmurdr,1988,binary,prop_polmurdr,0,5,0.08650875386199794,0.08650875386199794
claude_4_6,police_violence,polmurdr,1989,binary,prop_polmurdr,0,5,0.08059701492537313,0.08059701492537313
claude_4_6,police_violence,polmurdr,1990,binary,prop_polmurdr,0,5,0.1158256880733945,0.1158256880733945
claude_4_6,police_violence,polmurdr,1991,binary,prop_polmurdr,0,5,0.06659939455095863,0.06659939455095863
claude_4_6,police_violence,polmurdr,1993,binary,prop_polmurdr,0,5,0.072195121951219507,0.072195121951219507
claude_4_6,police_violence,polmurdr,1994,binary,prop_polmurdr,0,5,0.06921119592875317,0.06921119592875317
claude_4_6,police_violence,polmurdr,1996,binary,prop_polmurdr,0,5,0.04872881355932203,0.04872881355932203
claude_4_6,police_violence,polmurdr,1998,binary,prop_polmurdr,0,5,0.05712760277629471,0.05712760277629471
claude_4_6,police_violence,polmurdr,2000,binary,prop_polmurdr,0,5,0.05822102425876011,0.05822102425876011
claude_4_6,police_violence,polmurdr,2002,binary,prop_polmurdr,0,5,0.09131905298759864,0.09131905298759864
claude_4_6,police_violence,polmurdr,2004,binary,prop_polmurdr,0,5,0.10320284697508895,0.10320284697508895
claude_4_6,police_violence,polmurdr,2006,binary,prop_polmurdr,0,5,0.12265135699373696,0.12265135699373696
claude_4_6,police_violence,polmurdr,2008,binary,prop_polmurdr,0,5,0.14242652599849284,0.14242652599849284
claude_4_6,police_violence,polmurdr,2010,binary,prop_polmurdr,0,5,0.14274981217129978,0.14274981217129978
claude_4_6,police_violence,polmurdr,2012,binary,prop_polmurdr,0,5,0.14791987673343607,0.14791987673343607
claude_4_6,police_violence,polmurdr,2014,binary,prop_polmurdr,0,5,0.14579552329098608,0.14579552329098608
claude_4_6,police_violence,polmurdr,2016,binary,prop_polmurdr,0,5,0.16754201680672268,0.16754201680672268
claude_4_6,police_violence,polmurdr,2018,binary,prop_polmurdr,0,5,0.16721744877726372,0.16721744877726372
claude_4_6,police_violence,polmurdr,2021,binary,prop_polmurdr,0,5,0.2126044039483675,0.2126044039483675
claude_4_6,police_violence,polmurdr,2022,binary,prop_polmurdr,0,5,0.1946826758147513,0.1946826758147513
claude_4_6,police_violence,polmurdr,2024,binary,prop_polmurdr,0,5,0.2040243331773514,0.2040243331773514
claude_4_6,suicide,letdie1,1977,binary,prop_letdie1,0,5,0.6242257398485891,0.6242257398485891
claude_4_6,suicide,letdie1,1978,binary,prop_letdie1,0,5,0.600951733514616,0.600951733514616
claude_4_6,suicide,letdie1,1982,binary,prop_letdie1,0.2,5,0.5819625638116847,0.38196256381168464
